instances,source,best,algo_hgs,algo_filo,feature_n,feature_k_min_,feature_capacity,feature_norm_scale,feature_dist_mean,feature_dist_sd,feature_dist_CV,feature_dist_min,feature_dist_max,feature_dist_median,feature_dist_skew,feature_dist_kurt,feature_dist_lt_mean,feature_dist_distinct,feature_dist_mode_freq,feature_dist_mode_value,feature_dist_mode_quantity,feature_norm_dist_mean,feature_norm_dist_sd,feature_norm_dist_min,feature_norm_dist_max,feature_norm_dist_median,feature_norm_dist_mode_value,feature_norm_dist_mode_quantity,feature_depot_dist_mean,feature_depot_dist_sd,feature_depot_dist_CV,feature_depot_dist_min,feature_depot_dist_max,feature_depot_dist_range,feature_depot_dist_median,feature_depot_dist_skew,feature_depot_dist_kurt,feature_depot_coord_X,feature_depot_coord_Y,feature_depot_nn_mean,feature_depot_nn_sd,feature_depot_nn_CV,feature_dist_centroid_sd,feature_dist_centroid_CV,feature_dist_centroid_min,feature_dist_centroid_max,feature_dist_centroid_range,feature_dist_centroid_median,feature_dist_centroid_skew,feature_dist_centroid_kurt,feature_centroid_coord_X,feature_centroid_coord_Y,feature_depot_centroid_dist,feature_demand_mean,feature_demand_sd,feature_demand_CV,feature_demand_min,feature_demand_max,feature_demand_range,feature_demand_median,feature_demand_to_capacity,feature_customers_to_vehicle,feature_nn_dist_mean,feature_nn_dist_sd,feature_nn_dist_CV,feature_nn_dist_max,feature_nn_dist_median,feature_nn_dist_skew,feature_nn_dist_kurt,feature_nn_depot_prop,feature_nn_angle_mean,feature_nn_angle_sd,feature_nn_angle_CV,feature_nn_angle_min,feature_nn_angle_max,feature_nn_angle_range,feature_nn_angle_median,feature_mst_dists_sd,feature_mst_dists_CV,feature_mst_dists_min,feature_mst_dists_max,feature_mst_dists_median,feature_mst_dist_sum,feature_mst_degree_mean,feature_mst_degree_sd,feature_mst_degree_max,feature_rect_area,feature_chull_area,feature_chull_perimeter,feature_chull_points_frac,feature_chull_depot,feature_chull_edges_mean,feature_chull_edges_sd,feature_chull_edges_CV,feature_cluster_count,feature_cluster_outlier_prop,feature_cluster_count_rel_vehicle,feature_cluster_count_rel_nodes,feature_cluster_core_prop,feature_cluster_edge_prop,feature_cluster_size_mean,feature_cluster_size_sd,feature_cluster_size_CV,feature_cluster_centroid_dist_mean,feature_cluster_centroid_dist_sd,feature_cluster_centroid_dist_CV,feature_cluster_centroid_dist_min,feature_cluster_centroid_dist_max,feature_cluster_centroid_dist_median
XGen161_3171_01,XGen,hgs,54893.0,54910.0,161.0,34.0,131.0,1000.0,534.2726102681344,254.58535213118344,0.4765083353298144,6.4031242374328485,1368.9616503028856,525.4969074489059,0.2201454528680653,-0.5897403377893697,0.5128881987577639,0.0001552795031055,4.0,420.42777777777775,9.0,534.2726102681344,254.5853521311834,6.4031242374328485,1368.9616503028856,525.4969074489059,420.42777777777775,9.0,706.0235216766308,310.66990011799976,0.4400276911174797,39.96248240537617,1330.8872980083624,1290.9248156029862,744.0813127609106,-0.2324250038893355,-0.6801315280968678,0.0,0.0,252.68278794741417,122.17837670367724,0.4835247295478779,145.92322088841385,0.3733662560160562,53.13431426867902,719.7874734292045,666.6531591605255,396.4469144462103,-0.0339723130959498,-0.6665519101316928,479.4534161490684,437.111801242236,648.8006666475026,0.2104689203925844,0.2576324400738171,1.2240878111279292,0.0076335877862595,0.7480916030534351,0.7404580152671756,0.0610687022900763,0.9966322406825324,4.735294117647059,43.67010864466172,23.79714955646632,0.5449299370903972,136.0,39.24870711308266,1.1085019002079777,2.0615081973063667,0.0,1.551204546164341,0.9155442630784402,0.590215046327903,0.0554985052457156,3.1245233322302286,3.069024826984513,1.5146782431798096,27.084808199236075,0.4916021204462104,6.4031242374328485,141.82030884185804,53.0,0.0006340359853666,1.9876543209876545,0.6937788305297342,4.0,998000.0,965290.0,3851.47149599766,0.0617283950617283,1.0,385.147149599766,281.4833443654802,0.7308462354141521,13.0,0.2484472049689441,0.3823529411764705,0.0807453416149068,0.4782608695652174,0.2732919254658384,9.307692307692308,6.449622712693718,0.6929346716117217,89.40701190836194,68.51940598837786,0.7663761994261377,4.085883557377088,309.3056300813162,72.77233779939277
XGen162_1313_01,XGen,hgs,28878.0,28878.0,162.0,15.0,11.0,998.0,500.9687765707624,251.0273621613273,0.5010838477393,3.1622776601683795,1368.9616503028856,494.631175725914,0.204194449018199,-0.5744269729054872,0.5083965953531171,0.000153362472203,4.0,421.31,6.0,501.972722014792,251.530423007342,3.168614889948276,1371.7050604237331,495.6224205670481,425.234,5.0,781.547221272688,286.0536955920029,0.3660094845276105,48.75961948134845,1240.6982595928555,1191.9386401115073,842.5900369128672,-0.5215710037504832,-0.585197274831462,878.7575150300602,947.8957915831664,229.51767408202008,69.2862890121881,0.3018777934610302,142.36730295086818,0.3855084177856478,31.592285568852905,775.9959487041068,744.4036631352539,360.97177570802745,0.1759057830017613,0.000118715080291,447.0484178233009,356.608278284965,732.1158842652204,0.0909090909090909,1.3877787807814457e-17,1.52655665885959e-16,0.0909090909090909,0.0909090909090909,0.0,0.0909090909090909,0.9818181818181818,10.8,39.62190203230071,26.470848267777622,0.6680862581053773,142.10451787761326,34.27381037372158,1.236811948191174,1.8018423840381868,0.0061728395061728,1.5191197098261366,0.987193758057588,0.6498459283176389,0.0418435168051921,3.121037959422586,3.079194442617394,1.491323730085388,32.273467063411964,0.6312569981891067,3.168614889948276,173.34958932792475,45.12348036032184,0.0006206030781164,1.987730061349693,0.7177651927464868,4.0,994989.97995992,958585.0056827082,3796.2654643471424,0.0613496932515337,0.0,379.6265464347142,299.6889531774173,0.7894309710212953,8.0,0.2345679012345679,0.5333333333333333,0.0493827160493827,0.6234567901234568,0.1419753086419753,15.5,14.265342617687104,0.9203446850120712,91.2659003521051,58.680854159033885,0.6429658167250017,8.7818377469729,326.2899921088535,82.5372677198945
XGen162_3244_01,XGen,hgs,20491.0,20521.0,162.0,11.0,787.0,1000.0,447.9768112087871,270.1362193745021,0.6030138449478819,3.1622776601683795,1276.6557875950746,412.6887446975021,0.5433467427358255,-0.4470212459352378,0.5502645502645502,0.000153362472203,6.0,111.4,1.0,447.9768112087871,270.1362193745021,3.1622776601683795,1276.6557875950746,412.6887446975021,111.4,1.0,798.1753604194479,344.8966496757485,0.4321063600541395,87.72684879784524,1358.0014727532514,1270.2746239554062,875.263614367787,-0.2935064613323074,-1.022022963961506,0.0,0.0,181.89775238482164,48.02015149994202,0.263995298844325,164.12566841209474,0.4970162084171545,5.908545757678724,715.8428838577364,709.9343381000576,300.5236994372871,0.1938984850102419,-1.077409313787972,597.1172839506173,513.3271604938271,787.4349652467927,0.0646618664407736,0.0366924022843321,0.5674504047596601,0.0012706480304955,0.1270648030495552,0.1257941550190597,0.062261753494282,0.9522929421277578,14.727272727272728,28.94521117075964,19.337887459193308,0.6680859001204448,119.2057045614848,23.853720883753127,1.6142784379753283,3.730439923042569,0.0,1.582438802996182,0.8756030024335751,0.5533250327126159,0.03748243669166,3.139822743933565,3.102340307241905,1.6623761769375822,19.93770768298656,0.5653323009826094,3.1622776601683795,119.2057045614848,32.56149479669794,0.0004783904054219,1.987730061349693,0.6827203800364935,3.0,982000.0,528642.5,3109.4967673639007,0.0613496932515337,1.0,310.94967673639013,181.0626922851157,0.5822893729476777,3.0,0.037037037037037,0.2727272727272727,0.0185185185185185,0.8580246913580247,0.1049382716049382,52.0,26.318561257535844,0.5061261780295354,150.6112668281761,90.94167857491148,0.603817234195777,10.542757909528854,353.14192138475045,132.28879635254307
XGen163_2363_01,XGen,hgs,17685.0,17689.0,163.0,15.0,621.0,998.0,491.3916826247885,244.9674448930908,0.4985176867149791,5.0,1368.9616503028856,483.5297302131483,0.2272786685871982,-0.4874246840850817,0.5120048473831705,0.0001514807240778,4.0,418.95,7.0,492.3764354957801,245.45836161632343,5.01002004008016,1371.7050604237331,484.4987276684853,366.9044444444445,9.0,385.1540562389531,146.89866401730472,0.3814023548181651,43.02787686088956,688.6866195030149,645.6587426421253,392.15369812577705,-0.0397949446160973,-0.9036999148145428,501.002004008016,501.002004008016,138.72850818787705,34.798640306679324,0.2508398652968449,139.10620307077653,0.3842431821448934,25.59513536722713,762.8536574996223,737.2585221323951,344.85707767590384,0.2961760423433148,0.2886736987814218,458.1924585367053,368.04898139837945,139.67520683535338,0.0872035011805617,0.0457055283029035,0.5241249225563391,0.003220611916264,0.1610305958132045,0.1578099838969404,0.0917874396135265,0.9476113794954376,10.866666666666667,39.88623196052195,26.08792851547763,0.6540584866802807,142.10451787761326,35.218659938112424,1.317334823043013,2.087099685711795,0.0061349693251533,1.4140158664749842,0.935913943334716,0.6618836220472307,0.0418435168051921,3.121037959422586,3.079194442617394,1.2835917692726977,31.86082672542713,0.6267603046753045,5.01002004008016,173.34958932792475,45.21248165402196,0.000631203396648,1.9878048780487805,0.756982173309195,4.0,994989.97995992,958585.0056827082,3796.2654643471424,0.0609756097560975,0.0,379.6265464347142,299.6889531774173,0.7894309710212953,5.0,0.2331288343558282,0.3333333333333333,0.0306748466257668,0.6503067484662577,0.1165644171779141,25.0,26.252618916976648,1.050104756679066,177.28028909147145,112.05432980318872,0.6320743855814223,8.7818377469729,407.0059351994797,159.1399363865426
XGen164_2376_01,XGen,filo,10616.0,10616.0,164.0,4.0,310.0,998.0,504.5924686586991,253.15843917155945,0.5017087152420285,3.1622776601683795,1368.9616503028856,497.898079459058,0.2101812196460676,-0.568117390873021,0.509501720784079,0.0001496333981744,4.0,421.31,6.0,505.6036760107206,253.66577071298545,3.168614889948276,1371.7050604237331,498.895871201461,425.234,5.0,400.874896040222,141.9212690111918,0.3540288264819458,43.02787686088956,688.6866195030149,645.6587426421253,401.9387885414591,-0.1359145523380432,-0.7298500615575096,501.002004008016,501.002004008016,101.16073703092522,33.855998847544264,0.3346752884688291,143.2947874084119,0.3850650651679045,27.84732875194861,769.1343956379593,741.2870668860107,366.4236049120448,0.1772216728148392,0.0203026422806944,451.7205141991301,361.7234468937876,147.74025081068706,0.0214004720692368,0.0336030095903187,1.5701994554887928,0.0032258064516129,0.2935483870967741,0.2903225806451612,0.0161290322580645,0.8774193548387097,41.0,39.15121354315398,26.114363898253057,0.6670128850404291,142.10451787761326,34.08286844027044,1.2901497961855508,2.041036806389537,0.0060975609756097,1.5046328456207985,0.984812408088641,0.6545200784064473,0.0418435168051921,3.121037959422586,3.079194442617394,1.457004319651192,32.12971607132732,0.6313400896719641,3.168614889948276,173.34958932792475,44.770979327411865,0.0006115628911013,1.987878787878788,0.713403101554529,4.0,994989.97995992,958585.0056827082,3796.2654643471424,0.0606060606060606,0.0,379.6265464347142,299.6889531774173,0.7894309710212953,9.0,0.2195121951219512,2.25,0.0548780487804878,0.6341463414634146,0.1463414634146341,14.22222222222222,13.926615428163103,0.9792151472927184,89.45857279023221,58.73372392020092,0.6565466236301718,4.659587985405476,326.2899921088535,80.56532174002709
XGen164_3355_01,XGen,hgs,15145.0,15145.0,164.0,7.0,1767.0,998.0,504.5924686586991,253.15843917155945,0.5017087152420285,3.1622776601683795,1368.9616503028856,497.898079459058,0.2101812196460676,-0.568117390873021,0.509501720784079,0.0001496333981744,4.0,421.31,6.0,505.6036760107206,253.66577071298545,3.168614889948276,1371.7050604237331,498.895871201461,425.234,5.0,628.6959308332779,314.0889184580193,0.4995879614517684,62.1080850393256,1333.5544068220065,1271.446321782681,605.9680299224892,0.0011917090218735,-0.886859675447055,0.0,0.0,89.5742823480289,17.886625134784214,0.1996848276750699,143.2947874084119,0.3850650651679045,27.84732875194861,769.1343956379593,741.2870668860107,366.4236049120448,0.1772216728148392,0.0203026422806944,451.7205141991301,361.7234468937876,578.7013694307706,0.0420307259099755,0.0083024347723356,0.1975325096720521,0.0282965478211658,0.0565930956423316,0.0282965478211658,0.041312959818902,0.9847198641765704,23.428571428571427,39.52656446319877,26.420922315424907,0.6684345749305919,142.10451787761326,34.08286844027044,1.2406059338486717,1.8021580983823675,0.0,1.4965217756265214,0.9847030699541964,0.657994481598471,0.0418435168051921,3.121037959422586,3.079194442617394,1.4441807192735503,32.13557622256314,0.6300149611157637,3.168614889948276,173.34958932792475,45.12348036032184,0.0006096230140361,1.987878787878788,0.7134031015545291,4.0,995991.983967936,964686.3868016596,3857.074625764135,0.0484848484848484,1.0,482.1343282205168,260.27644556558766,0.539842177440938,9.0,0.2195121951219512,1.2857142857142858,0.0548780487804878,0.6341463414634146,0.1463414634146341,14.22222222222222,13.926615428163103,0.9792151472927184,89.45857279023221,58.73372392020092,0.6565466236301718,4.659587985405476,326.2899921088535,80.56532174002709
XGen165_1153_01,XGen,hgs,27022.0,27090.0,165.0,15.0,880.0,1000.0,534.1580383841363,254.11074182948224,0.4757220215166736,6.4031242374328485,1368.9616503028856,526.6925099144661,0.2108049412457726,-0.6027505275552083,0.5114560236511456,0.0001478196600147,4.0,469.5666666666667,9.0,534.1580383841363,254.11074182948224,6.4031242374328485,1368.9616503028856,526.6925099144661,469.5666666666667,9.0,711.7575126557548,287.96684493905514,0.4045856065004147,39.44616584663204,1251.508689542346,1212.062523695714,746.1507890500418,-0.3082051379394094,-0.6139835253753505,877.0,946.0,176.22041405712105,94.32973551786392,0.5352940294833682,144.25932661749823,0.3687128143571149,50.86592686730271,724.6629499297713,673.7970230624686,398.1062559178369,-0.0477403803314693,-0.603319106872668,484.2242424242425,434.7636363636364,644.6979255770431,0.0871625344352617,0.016412835551386,0.1883014951059782,0.0568181818181818,0.1136363636363636,0.0568181818181818,0.0897727272727272,0.9587878787878787,11.0,42.4896007151602,22.70531702988759,0.5343735089933753,136.0,37.622703398284855,1.0323931824423795,1.922446501447375,0.0121212121212121,1.5737081064935752,0.9256932709462764,0.5882242501812108,0.0554985052457156,3.1245233322302286,3.069024826984513,1.5520936967155736,26.27439915802201,0.4863420181250795,6.4031242374328485,141.82030884185804,50.60632371551998,0.0006068437795356,1.987951807228916,0.6941055769076663,4.0,994008.0,958779.0,3803.345240039055,0.0783132530120482,0.0,292.56501846454273,273.1601713310544,0.933673385713268,14.0,0.2727272727272727,0.9333333333333332,0.0848484848484848,0.4606060606060606,0.2666666666666666,8.571428571428571,5.486532677049006,0.6400954789890507,77.92672883709847,50.72130040574693,0.6508845060310053,5.665866290014782,240.21897328199063,74.12399890361982
XGen166_2134_01,XGen,hgs,15314.0,15314.0,166.0,11.0,120.0,1000.0,536.2977910862039,255.28185522444804,0.4760076574386157,6.4031242374328485,1368.9616503028856,528.3871686557121,0.210989485611537,-0.6032333111772377,0.5112814895947426,0.0001460387002555,4.0,455.939,10.0,536.2977910862039,255.28185522444804,6.4031242374328485,1368.9616503028856,528.3871686557121,455.939,10.0,397.1849661419984,147.02665612241418,0.3701717553676248,42.941821107167776,687.3092462640088,644.367425156841,405.5468396004901,-0.1388277607023325,-0.7791781829533457,500.0,500.0,125.3655136144643,32.85417914193961,0.2620671203324372,144.91450281544476,0.3688822160427251,54.13280900070016,723.858045091744,669.7252360910438,396.8414528212166,-0.0539102952889677,-0.6330096305607706,486.5903614457831,437.8433734939759,63.58667018144698,0.0642068273092369,0.014030114159226,0.2185143659513542,0.0416666666666666,0.0833333333333333,0.0416666666666666,0.0666666666666666,0.968939393939394,15.090909090909092,42.236218871748896,22.387443440485928,0.5300532111661282,136.0,37.8021163428716,1.0614207161169598,2.140954850027831,0.0060240963855421,1.5745579597969277,0.9221990195626432,0.5856875663577226,0.0554985052457156,3.1245233322302286,3.069024826984513,1.5423075985756751,26.209174214798043,0.4857349666763564,6.4031242374328485,141.82030884185804,50.52715836901886,0.0006043419424764,1.9880239520958085,0.7006243917738325,4.0,994008.0,958779.0,3803.345240039055,0.0778443113772455,0.0,292.56501846454273,273.1601713310544,0.933673385713268,14.0,0.2710843373493976,1.2727272727272727,0.0843373493975903,0.4698795180722891,0.2590361445783132,8.642857142857142,5.107517468778501,0.5909524344041241,74.84457512878006,47.523597215086106,0.6349638184640025,5.665866290014782,202.5631346751224,67.41661516273267
XGen166_2244_01,XGen,hgs,11855.0,11855.0,166.0,11.0,739.0,999.0,450.0870677562826,271.3628561080794,0.6029119153786031,3.1622776601683795,1276.6557875950746,415.2493226966181,0.5304465631329511,-0.4804340302511876,0.5491785323110624,0.0001460387002555,6.0,111.4,1.0,450.5376053616441,271.63449059867816,3.165443103271651,1277.933721316391,415.66498768430233,111.51,1.0,345.19034328426403,166.30324418061005,0.48177258552004,19.94480364882009,651.9337467893463,631.9889431405262,362.7691333229798,-0.2304365597461527,-0.8394018731838431,499.4994994994995,499.4994994994995,41.77515991964537,11.431392232252747,0.2736408969885707,163.59567868154448,0.4915032514984827,6.352834870492932,713.2299391936215,706.8771043231285,311.2759017114239,0.1723620014685058,-1.0767389723158092,595.2699687639448,508.99091862947296,96.23964786008356,0.0645858128046692,0.0381580797282992,0.5908121005413829,0.0013531799729364,0.13531799729364,0.1339648173207036,0.0663058186738836,0.9746586295977364,15.090909090909092,28.09979443191565,18.6070674228008,0.6621780621166022,119.32502959107588,23.877598482235364,1.7083169661219944,4.405891493980819,0.0060240963855421,1.562896586482596,0.8638863301180727,0.5527469556141952,0.0374824366916629,3.1398227439335025,3.1023403072418394,1.5423576064867188,19.369607051078297,0.5631572216336568,3.165443103271651,119.32502959107588,30.974385845549502,0.000458417828109,1.9880239520958085,0.692024920392511,3.0,923987.050113176,522228.935642349,3009.49172874376,0.0658682634730539,0.0,273.5901571585237,191.66456704780725,0.7005535909566838,3.0,0.036144578313253,0.2727272727272727,0.0180722891566265,0.8614457831325302,0.1024096385542168,53.333333333333336,26.88659310676771,0.5041236207518945,150.16115674430336,91.40832602654817,0.6087348286894168,9.974969585024276,356.4319549077355,131.98743977044936
XGen167_1126_01,XGen,hgs,12044.0,12100.0,167.0,4.0,271.0,1000.0,534.3014619064143,254.1554726817808,0.4756780409601377,6.4031242374328485,1368.9616503028856,526.2708428176503,0.2110618336992515,-0.6018861733412568,0.5121564100714234,0.0001442897337854,4.0,469.5666666666667,9.0,534.3014619064143,254.1554726817808,6.4031242374328485,1368.9616503028856,526.2708428176503,469.5666666666667,9.0,711.3924858324095,286.9861989827634,0.4034147178922717,39.44616584663204,1251.508689542346,1212.062523695714,746.1507890500418,-0.3054631041464778,-0.6092358299098111,877.0,946.0,49.12913924135341,8.563158144265959,0.1742989654713531,144.66138256973602,0.3697597576627032,49.44689956418354,728.6018080398276,679.154908475644,395.01506309016526,-0.0493427557678733,-0.619499896864959,488.1437125748503,432.92814371257487,643.7794202864012,0.0213668603751905,0.0104122248580305,0.4873071979316331,0.003690036900369,0.03690036900369,0.033210332103321,0.022140221402214,0.8920664206642066,41.75,42.42548627114599,22.57990088952149,0.5322249165327378,136.0,37.622703398284855,1.0166345936807069,1.8964036592031004,0.0119760479041916,1.582641624931084,0.9336141089110408,0.5899087286748792,0.0554985052457156,3.1300547040723234,3.074556198826608,1.587978963786717,26.07227731760192,0.485338796768286,6.4031242374328485,141.82030884185804,50.44799302251776,0.0005961122721534,1.988095238095238,0.6812811394202142,4.0,994008.0,958779.0,3803.345240039055,0.0773809523809523,0.0,292.56501846454273,273.1601713310544,0.933673385713268,14.0,0.2754491017964072,3.5,0.0838323353293413,0.4610778443113772,0.2634730538922156,8.642857142857142,5.1493015179195885,0.595786952486564,74.84001819926968,47.26834909869045,0.6315918974369212,5.665866290014782,202.5631346751224,68.0854242844972
XGen167_2121_01,XGen,hgs,33920.0,33944.0,167.0,35.0,28.0,1000.0,535.0933570735025,254.77462752623688,0.4761311725483447,6.4031242374328485,1368.9616503028856,526.7114959823831,0.2161647160340783,-0.5962436335879424,0.5124449895389943,0.0001442897337854,4.0,455.939,10.0,535.0933570735025,254.77462752623688,6.4031242374328485,1368.9616503028856,526.7114959823831,455.939,10.0,396.0140131130737,147.36011405562073,0.3721083324734396,42.941821107167776,687.3092462640088,644.367425156841,403.0446625375406,-0.1272156861248297,-0.798243644728172,500.0,500.0,185.2257666644652,49.61438090042554,0.2678589582533705,145.07109033660942,0.3702524955462992,54.5545947464827,724.4857314436482,669.9311366971655,395.99622749615486,-0.0442479758318244,-0.6493898956954713,487.874251497006,438.11976047904193,63.05709967901316,0.2080838323353293,0.1013158897035303,0.4868993836112108,0.0357142857142857,0.3571428571428571,0.3214285714285714,0.2142857142857142,0.9928571428571428,4.771428571428571,42.41536011380493,22.40209572970602,0.5281599795356873,136.0,37.8021163428716,1.0239743729448196,2.008153707725519,0.0059880239520958,1.5718107773303651,0.920285707964576,0.5854939546397759,0.0554985052457156,3.1245233322302286,3.069024826984513,1.5520936967155736,26.088304519771828,0.4827783785514349,6.4031242374328485,141.82030884185804,50.60632371551998,0.0006029830390235,1.988095238095238,0.6899628633734334,4.0,994008.0,958779.0,3803.345240039055,0.0773809523809523,0.0,292.56501846454273,273.1601713310544,0.933673385713268,14.0,0.2754491017964072,0.4,0.0838323353293413,0.467065868263473,0.2574850299401197,8.642857142857142,5.107517468778501,0.5909524344041241,74.84457512878006,47.523597215086106,0.6349638184640025,5.665866290014782,202.5631346751224,67.41661516273267
XGen167_3151_01,XGen,filo,58166.0,58166.0,167.0,36.0,363.0,1000.0,535.0933570735025,254.77462752623688,0.4761311725483447,6.4031242374328485,1368.9616503028856,526.7114959823831,0.2161647160340783,-0.5962436335879424,0.5124449895389943,0.0001442897337854,4.0,455.939,10.0,535.0933570735025,254.77462752623688,6.4031242374328485,1368.9616503028856,526.7114959823831,455.939,10.0,712.3733784779082,311.5449941957437,0.437333852735213,39.96248240537617,1330.8872980083624,1290.9248156029862,751.0845491687337,-0.2390702351785308,-0.6800274722731658,0.0,0.0,261.5765666298953,124.67537764176176,0.4766305302040489,145.07109033660942,0.3702524955462992,54.5545947464827,724.4857314436482,669.9311366971655,395.99622749615486,-0.0442479758318244,-0.6493898956954713,487.874251497006,438.11976047904193,655.7211372191512,0.2112799194998433,0.0397508468209801,0.1881430422497373,0.1377410468319559,0.2754820936639118,0.1377410468319559,0.2176308539944903,0.980104071013162,4.638888888888889,42.652191361066265,22.64921633678333,0.5310211647755563,136.0,37.8021163428716,1.0010150443332615,1.8300731887699389,0.0,1.5623625456697252,0.9211887984112892,0.5896126996672278,0.0554985052457156,3.1245233322302286,3.069024826984513,1.532804121120658,26.09690366536601,0.4830970027500431,6.4031242374328485,141.82030884185804,50.60632371551998,0.0005985580203557,1.988095238095238,0.6899628633734334,4.0,998000.0,965290.0,3851.47149599766,0.0595238095238095,1.0,385.147149599766,281.4833443654802,0.7308462354141521,14.0,0.2754491017964072,0.3888888888888889,0.0838323353293413,0.467065868263473,0.2574850299401197,8.642857142857142,5.107517468778501,0.5909524344041241,74.84457512878006,47.523597215086106,0.6349638184640025,5.665866290014782,202.5631346751224,67.41661516273267
XGen167_3333_01,XGen,hgs,25890.0,25903.0,167.0,15.0,87.0,999.0,526.2921946900861,257.48034264226567,0.4892345834501426,7.280109889280518,1368.9616503028856,520.0240379059414,0.0917810339465764,-0.7472134752224124,0.5081884423923237,0.0001442897337854,5.0,137.385,2.0,526.8190137037899,257.7380807229886,7.287397286567085,1370.3319822851706,520.5445824884298,87.75,1.0,678.8847966022163,325.88840278789644,0.4800349108110113,62.04591478403097,1332.2195175258885,1270.1736027418574,744.8261388998104,-0.27284820876558,-1.1203730511274304,0.0,0.0,134.46114966654633,34.42251277800145,0.2560034096344313,135.86645286615527,0.3479251093626951,69.03583830840147,703.4776857409453,634.4418474325438,395.70174640642085,-0.2094502128376592,-0.3192541850010708,433.8170505835176,456.00091109073145,629.391820960965,0.0867231055131117,0.0198372356926578,0.2287422201417662,0.057471264367816,0.1149425287356321,0.057471264367816,0.0919540229885057,0.9655172413793104,11.133333333333333,38.429220048834296,24.60207023612343,0.6401917656632146,141.962271112971,32.25801570040211,1.5123532957621195,2.9453736224549134,0.0,1.5096666719006502,0.9429108263888014,0.6245821305717038,0.0418435168051948,3.1329306950620723,3.0910871782568776,1.3488935731972522,30.61844363902287,0.6154713885647708,7.287397286567085,173.17606621548438,43.87308708871097,0.0005601633790228,1.988095238095238,0.6812811394202141,4.0,998998.998998999,967243.0187945704,3853.544207982861,0.0535714285714285,1.0,428.1715786647623,227.8801977664155,0.5322170109399875,9.0,0.2215568862275449,0.6,0.0538922155688622,0.6167664670658682,0.1616766467065868,14.444444444444445,13.217085837078132,0.9150290194900244,102.19273765486048,70.55556595979796,0.6904166340869352,7.461603815439087,413.4623208159488,88.03503244070549
XGen168_1333_01,XGen,hgs,27169.0,27203.0,168.0,15.0,86.0,999.0,518.4914779617773,256.05649187256535,0.4938489883751601,7.280109889280518,1368.9616503028856,511.8383430133584,0.118488868430574,-0.7388772846323777,0.5111919019104648,0.0001425719988594,6.0,87.66,1.0,519.0104884502275,256.31280467724264,7.287397286567085,1370.3319822851706,512.3506937070656,87.75,1.0,718.906221507792,291.38684110862675,0.4053196820268003,48.7108110534392,1243.0941318976998,1194.3833208442609,726.5891528796294,-0.0304407754236135,-0.9598862800521726,877.8778778778778,946.9469469469468,229.2879266605165,69.21693336753127,0.3018777934610303,142.56960724572545,0.3728527059862134,65.64886712891976,701.4526338968208,635.803766767901,389.7358729815828,-0.2529269135007054,-0.514294577308581,440.5655655655655,453.0304113637447,659.6935672131827,0.0868632336655592,0.0204936939943167,0.2359305903026996,0.0581395348837209,0.1162790697674418,0.0581395348837209,0.0930232558139534,0.9728682170542636,11.2,39.023779554298585,25.18843180748427,0.6454636658767638,141.962271112971,31.654431032716506,1.4289486091310415,2.491242845833538,0.0059523809523809,1.5298077815987952,0.9351081027771504,0.6112585607322987,0.0418435168051948,3.1329306950620723,3.0910871782568776,1.484715162175455,30.42137060972772,0.612848525752635,7.287397286567085,173.17606621548438,44.52015550166975,0.0005633623147091,1.9881656804733727,0.6616114957938297,4.0,997999.000001002,963406.850293737,3803.978575646093,0.0650887573964497,0.0,345.81623414964474,259.4301520180611,0.7501965680009057,8.0,0.238095238095238,0.5333333333333333,0.0476190476190476,0.6011904761904762,0.1607142857142857,16.0,12.678722333105966,0.7924201458191229,99.8936263973997,67.70827505573291,0.6778037548299017,5.931227737155322,395.5021497588296,86.84266089514064
XGen168_2362_01,XGen,hgs,22521.0,22538.0,168.0,23.0,384.0,999.0,486.6171184282944,239.6762546763443,0.4925356005774422,10.04987562112089,1368.9616503028856,477.6112434069761,0.2391844205887535,-0.5092373469354254,0.5119760479041916,0.0001425719988594,5.0,424.29,2.0,487.10422265094536,239.91617084719155,10.059935556677567,1370.3319822851706,478.08933273971576,268.2925,4.0,361.7265368726546,135.8532506107961,0.3755689360955651,42.984805913080855,687.9972435075164,645.0124375944355,362.991322957394,0.1683402498454295,-0.5030595682573278,500.50050050050055,500.50050050050055,156.067938579765,40.85071612763622,0.2617495720093577,142.85565286682134,0.4022428560720938,26.815071564681933,718.6452672108919,691.83019564621,354.252964778486,0.1252042243781981,-0.497481527171018,447.98369798369794,497.9503312836648,52.578683034318594,0.1315879216269841,0.0746390377291484,0.5672179999979766,0.0026041666666666,0.2604166666666667,0.2578125,0.1380208333333333,0.9611639492753624,7.304347826086956,40.35702020022225,24.16389117509995,0.5987531055369364,141.962271112971,35.3907297891165,1.382114666594774,2.7114019044136155,0.0059523809523809,1.5352826819875396,0.8830159958713394,0.5751488023874589,0.0418435168051948,3.1329306950620723,3.0910871782568776,1.455606045102214,29.94381828096051,0.582577135268498,10.059935556677567,173.17606621548438,46.03515916894604,0.0006262821871024,1.9881656804733727,0.7132570984759368,4.0,997999.000001002,961153.8465392318,3792.795916597316,0.0650887573964497,0.0,344.79962878157426,260.66901572711186,0.7560014395846175,10.0,0.2321428571428571,0.4347826086956521,0.0595238095238095,0.5654761904761905,0.2023809523809523,12.9,12.57338458808924,0.9746809758208712,85.48553374434829,51.24571701750653,0.599466538639873,4.354123953064981,215.44126000791232,72.92856495212672
